mode,region,group,pid,date,utt_no,wav_path,transcript,prediction
read,JN,3,PID_000000121,20191019,00214,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00214_JN.wav,﻿내 혈당 기록 서비스 해줘,내 혈당 기록 서비스해줘.
read,JN,3,PID_000000121,20191019,00261,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00261_JN.wav,﻿다른 집 손자는 용돈도 준다는데 우리 집 손자는 용돈도 안 줘,다른 집 손자는 용돈도 준다는데 우리 집 손자는 용돈도 안 줘.
read,JN,3,PID_000000123,20191031,00056,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191031_00056_JN.wav,﻿날씨가 어때,날씨가 어때?
read,JN,3,PID_000000123,20191022,00190,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00190_JN.wav,﻿내일은 점심 챙겨먹을게,내일은 점심 챙겨 먹을게.
read,JN,3,PID_000000125,20191021,00144,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00144_JN.wav,﻿성당에서 일요일마다 맛있는걸 먹어,성당에서 일요일마다 맛있는 걸 먹어.
read,JN,3,PID_000000123,20191022,00016,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00016_JN.wav,﻿내 혈당 체크 해줄래,내 혈당 체크해 줄래?
read,JN,3,PID_000000122,20191029,00031,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00031_JN.wav,﻿안그럴줄 알았는데 많이 아쉬웠어,안 그럴 줄 알았는데 많이 아쉬웠어
read,JN,3,PID_000000121,20191019,00673,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00673_JN.wav,﻿날씨가 어때,날씨가 어때?
read,JN,3,PID_000000121,20191019,00068,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00068_JN.wav,﻿음식 알아봐,음식 알아봐.
read,JN,3,PID_000000121,20191019,00040,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00040_JN.wav,﻿내 혈당 괜찮아,내 혈당 괜찮아?
read,JN,3,PID_000000124,20191022,00016,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191022_00016_JN.wav,﻿산에 오 오르는거 힘들었는데 정상에 올라가고 나니까 어찌나 개운하던지,산에 오르는 거 힘들었는데 정상에 올라가고 나니까 어찌나 개운하던지.
read,JN,3,PID_000000123,20191023,00165,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00165_JN.wav,﻿너무 더워서 목이 타네,너무 더워서 목이 타네.
read,JN,3,PID_000000124,20191025,00071,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191025_00071_JN.wav,﻿골다공증 음식 뭐야,골다공증 음식이 뭐야?
read,JN,3,PID_000000121,20191019,00988,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00988_JN.wav,﻿날씨 어떠나요,날씨 어떠나요?
read,JN,3,PID_000000120,20191023,00370,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00370_JN.wav,﻿비만 좋은 음식 알고 있어,비만 좋은 음식 알고 있어.
read,JN,3,PID_000000120,20191023,00219,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00219_JN.wav,﻿오랜만이야,오랜 만이야.
read,SE,1,PID_000000045,20191011,00179,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00179_SE.wav,﻿혈당 입력하자,결단 입력하자.
read,SE,1,PID_000000003,20191016,00346,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191016_00346_SE.wav,﻿골다곡증에 좋은 어떤 운동 할까,골다공증에 좋은 어떤 운동할까?
read,SE,1,PID_000000048,20191014,00209,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00209_SE.wav,﻿혈당 확인 해줘,결단 확인해줘.
read,SE,1,PID_000000003,20191029,00450,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00450_SE.wav,﻿좋은 일이 자꾸 생겨서 너무 좋아,좋은 일이 자꾸 생겨서 너무 좋아.
read,SE,1,PID_000000002,20191013,00293,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00293_SE.wav,﻿어떤 운동을 할지 알려줘,어떤 운동을 할지 알려줘.
read,SE,1,PID_000000045,20191012,00342,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191012_00342_SE.wav,﻿친구들이랑 여행 갈거야,친구들이랑 여행 갈 거야.
read,SE,1,PID_000000003,20191016,00470,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191016_00470_SE.wav,﻿골다곡증에 나오는 음식은 뭐야,콜라 걱정에 나오는 음식은 뭐야?
read,SE,1,PID_000000002,20191014,00376,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191014_00376_SE.wav,﻿당뇨에 좋은 오늘의 운동은 뭐야,당뇨에 좋은 오늘의 운동은 뭐야?
read,SE,1,PID_000000002,20191013,00572,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00572_SE.wav,﻿고혈압 추천 음식 알아 볼래,고혈압 추천 음식 알아볼래?
read,SE,1,PID_000000003,20191029,00581,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00581_SE.wav,﻿오늘 점심이 정말 맛있었어,오늘 점심이 정말 맛있었어.
read,SE,1,PID_000000002,20191014,00386,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191014_00386_SE.wav,﻿당뇨에 좋은 운동이 알고 싶어,당뇨에 좋은 운동이 알고 싶어.
read,SE,1,PID_000000049,20191015,00825,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00825_SE.wav,﻿사위가 이번에 해외에 가게됐대,사위가 이번에 해외에 가게 됐대.
read,SE,1,PID_000000002,20191014,00341,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191014_00341_SE.wav,﻿치매에 좋은 무슨 운동이 좋을지 알려줘,치매에 좋은 무슨 등이 좋을지 알려줘.
read,SE,1,PID_000000049,20191015,00334,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00334_SE.wav,﻿고혈압에 좋은 어떤 운동 할까,고혈압에 좋은 어떤 운동할까?
read,SE,1,PID_000000003,20191016,00259,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191016_00259_SE.wav,﻿혈당 위험해,혈당 위험해?
read,SE,1,PID_000000049,20191015,00695,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00695_SE.wav,﻿사위가 용돈을 주는 날인데 모르는 척을 해,사위가 용돈을 주는 날인데 모르는 척을 해.
read,SE,1,PID_000000002,20191013,00833,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00833_SE.wav,﻿요즘 애들은 뭐하고 사나 모르겠네,요즘 애들은 뭐하고 사나 모르겠네.
read,SE,1,PID_000000045,20191012,00343,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191012_00343_SE.wav,﻿친구들이랑 여행 갈 생각에 벌써부터 설레,친구들이랑 여행 갈 생각에 벌써부터 설레.
read,SE,1,PID_000000050,20191010,00177,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191010_00177_SE.wav,﻿혈당 입력 부탁해,결단 입력 부탁해.
read,SE,1,PID_000000045,20191011,00496,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00496_SE.wav,﻿좋은 음식 알려줘,좋은 음식 알려줘.
read,SE,1,PID_000000003,20191029,00136,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00136_SE.wav,﻿휴대폰번호 좀 알려줘,휴대폰 번호 좀 알려줘.
read,SE,1,PID_000000002,20191013,00291,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00291_SE.wav,﻿어떤 운동을 하지,어떤 운동하지
read,SE,1,PID_000000002,20191013,00828,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00828_SE.wav,﻿아들이 참 많이 보고싶어,아들이 참 많이 보고 싶어.
read,SE,1,PID_000000002,20191013,00435,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00435_SE.wav,﻿질병별 운동 추천 해줘,질병별 운동 추천해줘.
read,SE,1,PID_000000002,20191013,00344,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00344_SE.wav,﻿골다공증에 좋은 어떤 운동을 추천해,골다공증에 좋은 어떤 운동을 추천해?
read,SE,1,PID_000000045,20191012,00447,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191012_00447_SE.wav,﻿오늘은 별 일이 없는 날이었어,오늘은 별일이 없는 날이었어.
read,SE,1,PID_000000048,20191014,00497,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00497_SE.wav,﻿음식 확인해줘,음식 확인해줘.
read,SE,1,PID_000000002,20191013,00781,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00781_SE.wav,﻿며느리가 우리 아들 밥도 제대로 안 차려주나 봐,며느리가 우리 아들 밥도 최대로 안 차려주나 봐
read,SE,1,PID_000000048,20191014,01024,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_01024_SE.wav,﻿사는데 돈이 많이 들어,사는데 돈이 많이 들어.
read,SE,1,PID_000000048,20191014,00944,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00944_SE.wav,﻿경첩이랑 춘분이 언제인지 알아,경첩이랑 충분히 언제인지 알아?
read,SE,1,PID_000000045,20191011,00566,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00566_SE.wav,﻿혈압 추천 음식 알아봐줄래,추천 음식 알아봐 줄래?
read,SE,1,PID_000000050,20191014,00081,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191014_00081_SE.wav,﻿내 혈당 입력,내 혈당 입력.
read,SE,1,PID_000000049,20191016,00205,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191016_00205_SE.wav,﻿하나 둘씩 다들 떠나가네,하나 둘씩 다들 떠나가네.
read,SE,1,PID_000000049,20191015,00354,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00354_SE.wav,﻿골다공증에 좋은 어떤 운동을 추천해,골다공증에 좋은 어떤 운동을 추천해?
read,SE,1,PID_000000002,20191013,00745,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00745_SE.wav,﻿아들이 매일 전화를 해줘서 너무 좋아,아들이 매일 전화를 해줘서 너무 좋아.
read,SE,1,PID_000000003,20191029,00417,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00417_SE.wav,﻿생일은 그냥 지나가는 하루 중에 하나인가 하나인거야,생일은 그냥 지나가는 하루 중에 하나인 거야.
read,SE,1,PID_000000048,20191014,00582,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00582_SE.wav,﻿고혈압 추천 음식 알아봐,고혈압 추천 음식 알아봐.
read,SE,1,PID_000000048,20191014,00142,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00142_SE.wav,﻿오늘 혈당 저장 해줄래,오늘 혈당 저장해줄래?
read,SE,1,PID_000000049,20191015,00645,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00645_SE.wav,﻿양파는 왜 먹어야 하는거야,양파는 왜 먹어야 하는 거야?
read,SE,1,PID_000000050,20191010,00118,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191010_00118_SE.wav,﻿오늘 혈당 기록해줘,오늘 혈당 기록해줘.
read,SE,1,PID_000000050,20191010,00294,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191010_00294_SE.wav,﻿뭔 운동이 좋을지 알려줘,뭔 운동이 좋을지 알려줘.
read,SE,1,PID_000000003,20191029,00520,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00520_SE.wav,﻿음식을 정말 맛있게 잘 잘하더라니까,음식을 정말 맛있게 잘 잘 하더라니까.
read,SE,1,PID_000000048,20191014,00275,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00275_SE.wav,﻿내가 할 운동은 뭐야,내가 할 운동은 뭐야?
read,SE,1,PID_000000049,20191015,00790,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00790_SE.wav,﻿사위는 결혼하고나서 한 번을 안 찾아와,사위는 결혼하고 나서 한 번을 안 찾아와.
read,SE,1,PID_000000002,20191013,00042,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00042_SE.wav,﻿창문 다 잠갔어,창문 다 잠갔어
read,SE,1,PID_000000049,20191015,00048,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00048_SE.wav,﻿선풍기 꺼져있는 것도 확인했고 에어컨도 다 껐어,선풍기 꺼져 있는 것도 확인했고 에어컨도 다 껐어.
read,SE,1,PID_000000049,20191015,00183,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191015_00183_SE.wav,﻿혈당 입력해,혈당 입력해
read,SE,1,PID_000000002,20191013,00966,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00966_SE.wav,﻿봄 제철음식에는 뭐가 있는지 알아,봄 제철 음식에는 뭐가 있는지 알아
read,SE,1,PID_000000045,20191011,00155,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00155_SE.wav,﻿혈당 기록해줄래,일단 기록해 줄래?
read,SE,1,PID_000000050,20191010,00204,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191010_00204_SE.wav,﻿혈당 정상인지 체크하고 싶어,혈당 정상인지 체크하고 싶어.
read,SE,1,PID_000000048,20191014,00278,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00278_SE.wav,﻿무슨 운동을 오늘 추천해,무슨 운동을 오늘 추천해?
read,SE,1,PID_000000045,20191011,00403,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00403_SE.wav,﻿비안 안되고 싶은데 운동 추천해봐,비만 안되고 싶은데 운동 추천해봐.
read,SE,1,PID_000000003,20191029,00150,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00150_SE.wav,﻿입동에는 시루떡을 만들어 먹는 먹는단다,입동에는 시루떡을 만들어 먹는 먹는단다.
read,SE,1,PID_000000046,20191021,00095,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000046_20191021_00095_SE.wav,﻿요즘 전화로 사기치는 사람이 많으니까 조심해,요즘 전화로 사기 치는 사람이 많으니까 조심해.
read,SE,1,PID_000000050,20191011,00431,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191011_00431_SE.wav,﻿자식들이 너무 바빠서 걱정이야,자식들이 너무 바빠서 걱정이야.
read,SE,1,PID_000000048,20191015,00074,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191015_00074_SE.wav,﻿재미있는 노래 들러줘,재미있는 노래 들러줘.
read,SE,1,PID_000000049,20191016,00225,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191016_00225_SE.wav,﻿양로원에서 동네 할망구들이랑 동네 할아버지들이랑 화투치면서 놀았어,양로원에서 동네 할망구들이랑 동네 할아버지들이랑 화투 치면서 놀았어.
read,SE,1,PID_000000002,20191014,00107,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191014_00107_SE.wav,﻿오늘 혈당 기록,오늘 했던 기록
read,SE,1,PID_000000050,20191011,00303,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000050_20191011_00303_SE.wav,﻿발목이 아픈데 무슨 운동이 좋을까,발목이 아픈데 무슨 운동이 좋을까?
read,SE,1,PID_000000048,20191014,00444,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00444_SE.wav,﻿질병별 운동 추천 해줘,질병별 운동 추천해줘.
read,SE,1,PID_000000049,20191016,00090,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191016_00090_SE.wav,﻿순철이 할아버지한테 전화 걸어줘,순철이 할아버지한테 전화 걸어줘.
read,SE,1,PID_000000048,20191015,00158,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191015_00158_SE.wav,﻿전원 꺼도 돼,저는 꺼도 돼.
read,SE,1,PID_000000003,20191016,00073,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191016_00073_SE.wav,﻿내 혈당 등록해,내 혈당 등록해.
read,SE,1,PID_000000045,20191012,00268,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191012_00268_SE.wav,﻿올 해는 이천 십구년이야,올해는 2019년이야.
read,SE,1,PID_000000045,20191011,00177,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00177_SE.wav,﻿혈당 입력 서비스해줘,혈당 입력 서비스해줘.
read,SE,1,PID_000000045,20191011,00371,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00371_SE.wav,﻿비만에 좋은 오늘의 운동은,오늘의 운동은
read,SE,1,PID_000000049,20191016,00326,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191016_00326_SE.wav,﻿이렇게 하면 되겠지,이렇게 하면 되겠지
read,SE,1,PID_000000003,20191029,00380,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00380_SE.wav,﻿오랜만이야,오랜만이야.
read,SE,1,PID_000000002,20191013,00774,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000002_20191013_00774_SE.wav,﻿죽은 할아버지가 너무 많이 보고싶어,죽은 할아버지가 너무 많이 보고 싶어.
read,SE,1,PID_000000049,20191016,00164,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000049_20191016_00164_SE.wav,﻿돈이 많으면 참 좋을텐데,돈이 많으면 참 좋을 텐데
read,SE,1,PID_000000045,20191012,00079,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191012_00079_SE.wav,﻿사위가 딸만 두고 죽어버렸어,사위가 딸만 두고 죽어버렸어.
read,SE,1,PID_000000048,20191014,00300,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000048_20191014_00300_SE.wav,﻿어떤 운동을 하지,어떤 운동을 하지?
read,SE,1,PID_000000003,20191029,00496,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000003_20191029_00496_SE.wav,﻿사는데는 취미가 취미 취미가 얼마나 중요한지 몰라,사는 데는 취미가 얼마나 중요한지 몰라.
read,SE,1,PID_000000045,20191011,00312,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/SE1/PID_000000045_20191011_00312_SE.wav,﻿오늘 할 운동이 뭐야,오늘 할 운동이 뭐야?
